#Created by Dan	Scolnic	based on average supercal corrections from http://arxiv.org/abs/1508.05361 with	data from http://arxiv.org/abs/1310.3824
#zHD has coherent flow corrections from Turnbull, Hudson et al.  z is the heliocentric redshift.

#To use this for cosmology, one should make a cut of abs(x1)<3, abs(c)<0.3, fitprob>0.01, pkmjderr<2.0, x1err<1.0, and some reasonable 3-4 sigma cut on Hubble Residual (mures) outliers.

NVAR: 40 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MURES MUPULL sbar cbar ERRCODE 
SN: 6304 6304 1 120 82N 0.18979 0.00001 0.19093 0.00001 10.6560 5.50000e-02 28.5409 22.1262 14.0510 53673.090 0.277 -4.92239e-01 0.3899 6.96025e-02 2.93863e-02 20.6771 3.31809e-02 9.61964e-05 2.98522e-06 2.91165e-03 -4.79847e-07 -6.69676e-08 54 46.5199 0.7552 26.497601 1.195887 5.0381   39.7563  0.0820 -0.081 -0.993 -0.262  0.050 0 
SN: 6406 6406 1 120 82S 0.12376 0.00001 0.12449 0.00001 10.5490 5.40000e-02 45.2292 45.2290 29.3265 53674.777 0.106 0.1282 0.1329 -2.76297e-03 2.13472e-02 19.3416 2.61656e-02 3.29128e-04 8.02813e-06 5.26794e-04 -2.48868e-07 -1.39789e-07 63 59.2384 0.6111 46.088596 -1.063012 8.0592   38.7320  0.0484 -0.088 -1.812  0.195 -0.038 0 
SN: 6649 6649 1 120 82S 0.31288 0.00001 0.31400 0.00001 -9 -9 13.3476 11.2543 8.2215 53677.855 0.611 0.7604 0.6190 -9.08169e-02 4.32100e-02 21.3207 4.40172e-02 5.31747e-05 2.20007e-06 5.51941e-03 -7.91901e-07 -3.98356e-08 52 37.8558 0.9422 34.275818 0.534714 7.6520   41.0726  0.1489  0.009  0.060  0.754 -0.090 0 
SN: 6699 6699 1 120 82N+82S 0.30915 0.00001 0.31060 0.00001 10.6550 0.1400 12.1264 10.8964 6.4256 53675.422 0.092 -6.40300e-01 0.6756 -1.42107e-01 4.84084e-02 21.5254 5.15708e-02 4.40388e-05 2.14225e-06 9.47394e-03 -1.11145e-06 -3.64420e-08 48 33.5765 0.9432 -37.185089 -1.057074 9.8863   41.2402  0.1677  0.204  1.216 -1.075 -0.107 0 
SN: 6780 6780 1 120 82N 0.20267 0.00001 0.20406 0.00001 11.2720 8.00000e-02 16.1654 14.8293 10.9136 53665.566 0.417 -1.73058e+00 0.3861 -4.16273e-02 4.36344e-02 20.6859 5.22397e-02 9.54229e-05 4.70347e-06 4.67224e-03 -9.17191e-07 -1.48599e-07 35 12.2773 0.9999 -31.931488 0.266982 9.9662   39.9366  0.1117 -0.062 -0.558 -1.638 -0.061 0 
SN: 6933 6933 1 120 82N 0.21163 0.00001 0.21300 0.00001 -9 -9 32.8755 22.5898 14.8300 53679.867 0.040 8.02252e-02 0.2038 -2.11982e-02 3.23344e-02 20.5549 3.37691e-02 1.07661e-04 3.40113e-06 8.45158e-04 -2.59138e-07 -7.85638e-08 32 34.3015 0.4051 11.351676 1.075468 10.7172   39.9957  0.0844 -0.107 -1.273  0.173 -0.058 0 
SN: 6936 6936 1 120 82S 0.17890 0.00001 0.18021 0.00001 10.2590 7.30000e-02 31.9145 22.5899 16.1653 53680.617 0.313 2.28361e-02 0.3085 -2.19665e-02 2.71992e-02 20.2935 3.15005e-02 1.36968e-04 4.03208e-06 1.46085e-03 -3.35572e-07 -7.48135e-08 36 28.0335 0.8260 -36.766205 -0.699862 10.9786   39.7287  0.0761  0.030  0.398 -0.025 -0.016 0 
SN: 7143 7143 1 120 82N+82S 0.30354 0.00001 0.30514 0.00001 10.2800 0.1080 9.6007 8.0429 6.6637 53677.844 0.594 -4.70305e-01 0.6328 7.95485e-03 4.55979e-02 21.7802 4.69288e-02 3.48267e-05 1.53832e-06 6.41842e-03 -4.92419e-07 -3.35600e-08 88 52.5634 0.9993 -14.737671 -0.207461 4.5673   41.0536  0.1496  0.062  0.413 -0.598  0.019 0 
SN: 7473 7473 1 120 82S 0.21457 0.00001 0.21600 0.00001 8.9540 0.2750 29.3173 19.7093 13.6906 53679.559 0.248 -1.64237e-01 0.2892 -9.95648e-02 3.26964e-02 20.6098 3.42983e-02 1.02346e-04 3.28473e-06 1.27125e-03 -3.20821e-07 -7.40685e-08 29 24.8814 0.6844 4.326284 -0.257361 9.8652   40.2594  0.0900  0.122  1.357 -0.324 -0.066 0 
SN: 7475 7475 1 120 82S 0.32045 0.00001 0.32200 0.00001 -9 -9 16.9195 13.3515 9.2786 53676.543 0.554 0.7184 0.6026 -1.70914e-01 3.99339e-02 21.2647 4.13159e-02 5.59918e-05 2.17173e-06 5.23260e-03 -7.47785e-07 -3.59427e-08 39 29.4567 0.8658 4.753377 -0.281560 9.0772   41.2590  0.1393  0.132  0.948  0.400 -0.148 0 
SN: 7512 7512 1 120 82S 0.21835 0.00001 0.21900 0.00001 -9 -9 16.1580 13.8814 9.9921 53682.523 0.371 0.5005 0.3813 -8.18778e-03 3.79518e-02 20.8274 4.12384e-02 8.37641e-05 3.24272e-06 2.33696e-03 -5.57639e-07 -8.08004e-08 40 36.4689 0.6300 52.090218 -0.326168 7.4344   40.2867  0.1094  0.116  1.059  0.314  0.020 0 
SN: 7876 7876 1 120 82N 0.07489 0.00001 0.07602 0.00001 10.3790 4.00000e-02 98.6988 90.4743 51.6931 53685.480 0.070 0.4730 9.19575e-02 -2.35885e-02 2.05268e-02 18.1311 2.56112e-02 1.00357e-03 2.39545e-05 2.17398e-04 -5.48164e-07 -3.91227e-07 31 53.7811 6.78508e-03 19.182375 0.794522 6.5091   37.6344  0.0473 -0.044 -0.923  0.498 -0.043 0 
SN: 8046 8046 1 120 82S 0.25760 0.00001 0.25857 0.00001 11.3350 8.20000e-02 15.2324 10.1882 7.1540 53683.332 0.481 0.2378 0.4890 3.69809e-02 4.68224e-02 21.3428 4.90612e-02 5.21047e-05 2.40846e-06 3.86297e-03 -5.80125e-07 -5.48373e-08 34 13.4666 0.9994 39.116714 0.511179 7.9890   40.6254  0.1457  0.046  0.317  0.175  0.047 0 
SN: 8213 8213 1 120 82N 0.18468 0.00001 0.18611 0.00001 10.5220 0.1470 20.4528 16.6657 12.8759 53683.734 0.297 -6.65845e-01 0.3365 0.1556 3.77324e-02 20.8335 4.51008e-02 8.32885e-05 3.53262e-06 2.60897e-03 -5.08591e-07 -9.16527e-08 31 20.7979 0.9171 -2.479187 -0.921480 10.9602   39.6219  0.1010 -0.154 -1.525 -0.440  0.111 0 
SN: 8719 8719 1 120 82S 0.11628 0.00001 0.11757 0.00001 9.3060 7.00000e-02 60.3127 54.2777 32.8801 53690.043 0.106 1.83523e-02 0.1633 -6.00850e-02 2.34528e-02 19.1528 3.08760e-02 3.91643e-04 1.12973e-05 1.19643e-03 -9.56921e-07 -2.13721e-07 28 37.3767 0.1108 7.721408 -0.718927 10.7341   38.7055  0.0531  0.020  0.373  0.005 -0.056 0 
SN: 10028 10028 1 119 82N 0.06426 0.00001 0.06539 0.00001 10.5970 7.50000e-02 90.4750 83.5157 22.1486 53693.637 0.176 -1.21552e+00 0.1784 1.17474e-02 2.45959e-02 18.0769 2.76243e-02 1.05495e-03 2.71854e-05 6.41594e-04 -1.30944e-06 -5.07667e-07 10 9.1779 0.5153 17.741789 0.276069 12.2021   37.2343  0.0617 -0.101 -1.632 -1.108 -0.024 0 
SN: 10434 10434 1 120 82S 0.10288 0.00001 0.10416 0.00001 11.6020 8.40000e-02 60.3114 57.1364 33.9128 53696.461 0.043 -1.63957e-02 0.1582 -8.92097e-02 2.39142e-02 18.8891 2.91474e-02 4.99287e-04 1.35853e-05 7.74331e-04 -6.98309e-07 -2.54315e-07 14 7.0172 0.9340 -30.044159 -1.193738 11.7347   38.5273  0.0564  0.124  2.194 -0.113 -0.048 0 
SN: 10805 10805 1 120 82N 0.04397 0.00001 0.04525 0.00001 9.9900 4.40000e-02 180.9542 120.6353 35.0182 53698.688 0.116 -9.65830e-01 0.3852 5.88196e-02 2.46996e-02 17.2662 2.98060e-02 2.22588e-03 6.19520e-05 3.51976e-03 -1.23276e-05 -1.21829e-06 5 7.4370 0.2823 -15.072662 -0.013854 5.7253   36.3126  0.0680 -0.192 -2.815 -0.287  0.024 0 
SN: 11067 11067 1 120 82S 0.11680 0.00001 0.11776 0.00001 9.4350 6.70000e-02 90.4751 67.8522 36.1758 53702.832 0.384 1.7589 0.5021 -7.25105e-02 2.53795e-02 18.8467 2.70912e-02 5.19165e-04 1.31171e-05 5.90097e-03 -2.42074e-06 -2.49132e-07 12 2.8088 0.9967 33.518318 -0.239270 8.9919   38.6817  0.0703 -0.008 -0.111  1.822 -0.074 0 
SN: 11206 11206 1 120 82N 0.38174 0.00001 0.38338 0.00001 10.8030 0.1800 7.6820 6.0728 3.5191 53697.320 1.664 -1.47562e+00 0.9087 -2.07515e-01 9.12666e-02 21.9313 8.16154e-02 3.03016e-05 2.36558e-06 3.95780e-02 -9.62624e-07 -3.61367e-08 19 7.4625 0.9949 3.289755 1.145466 9.3973   41.7320  0.2659  0.162  0.611 -1.536 -0.166 0 
SN: 11300 11300 1 120 82N 0.13552 0.00001 0.13684 0.00001 9.5420 8.10000e-02 40.1996 33.9129 23.0765 53699.500 0.093 -1.55186e+00 0.5958 8.28289e-02 3.05462e-02 20.0218 3.25966e-02 1.75909e-04 5.36131e-06 7.70570e-03 -1.05391e-06 -1.30799e-07 12 16.9792 0.1504 6.750446 -0.586694 4.3947   38.9117  0.0845 -0.131 -1.545 -0.933  0.064 0 
SN: 12843 12843 1 120 82N 0.16595 0.00001 0.16725 0.00001 11.2580 8.00000e-02 27.1175 26.4590 16.4106 53982.102 0.200 -9.97200e-01 0.3050 3.69616e-02 3.42805e-02 20.1419 4.65338e-02 1.57491e-04 6.89669e-06 3.56582e-03 -1.39806e-06 -1.82923e-07 43 26.1784 0.9799 -36.122009 -0.980346 12.8574   39.2516  0.0846 -0.268 -3.163 -0.553 -0.035 0 
SN: 12853 12853 1 120 82N 0.16817 0.00001 0.16940 0.00001 10.3640 7.20000e-02 35.0052 26.4563 18.0584 53979.254 0.330 -5.25143e-01 0.3525 -6.36937e-02 3.06316e-02 19.9113 4.10573e-02 1.94746e-04 7.50539e-06 3.07922e-03 -1.68019e-06 -1.63832e-07 44 38.1783 0.7185 -43.234528 0.723022 12.8338   39.3992  0.0865 -0.151 -1.741 -0.165 -0.096 0 
SN: 12855 12855 1 120 82N 0.17063 0.00001 0.17200 0.00001 -9 -9 29.3172 20.4529 13.6947 53996.137 0.330 -1.89443e+00 0.3061 3.67106e-02 3.51070e-02 20.5081 3.73468e-02 1.12400e-04 3.93356e-06 7.95386e-04 -3.19002e-07 -1.03728e-07 37 35.1032 0.5582 -29.744507 0.716139 7.6725   39.4930  0.0953 -0.093 -0.980 -1.744  0.007 0 
SN: 12860 12860 1 120 82N 0.12042 0.00001 0.12168 0.00001 10.6140 4.90000e-02 36.1744 35.0089 21.2629 53993.793 0.276 -3.06551e-01 0.2016 0.1367 2.69374e-02 19.9389 3.23461e-02 1.89855e-04 5.74122e-06 6.25214e-04 -2.17543e-07 -1.27594e-07 49 40.9979 0.7849 -36.305878 1.175795 7.1078   38.8362  0.0643  0.070  1.090 -0.384  0.159 0 
SN: 12928 12928 1 120 82N 0.13868 0.00001 0.13970 0.00001 11.0310 7.50000e-02 40.2012 36.1762 20.4555 53972.918 1.193 -5.38916e-01 0.4035 -6.88266e-02 3.16546e-02 19.6268 4.33099e-02 2.53084e-04 1.02996e-05 -4.50455e-03 1.94151e-06 -2.56480e-07 35 17.9365 0.9925 -54.991058 -0.975747 13.1511   39.1287  0.0976  0.037  0.384 -0.632 -0.060 0 
SN: 12930 12930 1 120 82N 0.14606 0.00001 0.14717 0.00001 10.8960 5.50000e-02 40.1997 29.3272 18.3686 53979.691 0.364 1.8873 0.4023 1.55716e-02 3.29660e-02 19.7880 4.39465e-02 2.18181e-04 9.01228e-06 3.65360e-03 -2.24005e-06 -2.30391e-07 29 24.6721 0.7408 -50.317291 -0.474598 13.0655   39.3678  0.0920  0.153  1.666  1.497  0.045 0 
SN: 12971 12971 1 120 82S 0.23380 0.00001 0.23524 0.00001 11.5980 9.90000e-02 31.9089 24.0987 14.2361 53976.641 1.121 1.1756 0.5602 -9.12493e-02 3.66122e-02 20.5180 3.83030e-02 1.11375e-04 3.99924e-06 -2.85114e-03 -2.76713e-07 -9.16804e-08 32 17.3855 0.9833 6.648417 -0.302136 12.1529   40.3294  0.1351 -0.017 -0.124  1.245 -0.096 0 
SN: 12977 12977 1 120 82S 0.24643 0.00001 0.24780 0.00001 9.6140 9.50000e-02 22.5836 18.0528 13.0223 53994.895 0.807 7.78749e-02 0.4989 -5.05855e-02 3.89047e-02 20.8770 3.74053e-02 8.00220e-05 2.80492e-06 -8.07859e-04 -2.56350e-07 -6.87945e-08 41 22.7497 0.9933 13.695533 -0.250955 8.0078   40.4086  0.1295 -0.065 -0.506  0.253 -0.067 0 
SN: 13025 13025 1 120 82N+82S 0.22286 0.00001 0.22436 0.00001 10.8360 5.20000e-02 15.4433 15.2329 14.6261 53990.676 0.454 0.7386 0.3111 3.39109e-02 3.18652e-02 20.9741 3.82679e-02 7.31773e-05 2.62520e-06 1.64413e-03 -3.63379e-07 -5.66668e-08 77 51.2495 0.9896 -18.432800 0.415785 11.4409   40.3363  0.0897  0.106  1.185  0.566  0.060 0 
SN: 13045 13045 1 120 82S 0.17915 0.00001 0.18060 0.00001 10.5740 6.30000e-02 24.1011 21.6873 14.4340 53993.332 0.814 -1.09030e-01 0.4106 5.49617e-02 3.26801e-02 20.4063 4.16224e-02 1.23444e-04 4.82418e-06 -8.16314e-04 2.97660e-07 -1.20851e-07 52 80.6304 8.55011e-03 -14.975128 0.537593 6.7828   39.5846  0.0936 -0.119 -1.271  0.227  0.021 0 
SN: 13070 13070 1 120 82S 0.19718 0.00001 0.19863 0.00001 10.2670 5.30000e-02 31.9140 25.8282 15.9270 53986.598 0.253 0.9601 0.2749 -1.42118e-01 3.19392e-02 20.0779 4.16557e-02 1.67043e-04 6.53334e-06 2.24324e-03 -1.11523e-06 -1.55532e-07 44 35.8509 0.8042 -2.214996 -0.746445 15.0758   40.0168  0.0831  0.083  1.004  0.838 -0.122 0 
SN: 13072 13072 1 120 82S 0.22916 0.00001 0.23063 0.00001 10.8740 54.9600 16.1583 15.9186 11.1255 53988.949 0.485 0.4368 0.4060 -1.55710e-02 4.38460e-02 20.8262 5.49502e-02 8.38509e-05 4.35301e-06 3.84645e-03 -1.12494e-06 -1.26335e-07 37 20.1899 0.9889 -25.040710 0.024393 14.6838   40.2996  0.1244  0.002  0.016  0.444 -0.017 0 
SN: 13099 13099 1 120 82S 0.26451 0.00001 0.26603 0.00001 10.8600 8.00000e-02 14.4297 11.6221 8.5396 53995.195 1.073 0.3695 0.7234 -2.47854e-02 4.57167e-02 21.2607 4.69129e-02 5.61972e-05 2.48141e-06 4.62097e-04 -3.20599e-07 -6.24084e-08 44 52.6173 0.1750 -0.181396 -1.250436 6.3221   40.7532  0.1628  0.104  0.636  0.083 -0.006 0 
SN: 13135 13135 1 120 82N+82S 0.10337 0.00001 0.10467 0.00001 11.1340 8.10000e-02 72.3765 63.8598 60.3107 54003.621 0.060 -1.40429e+00 6.99645e-02 -5.22100e-02 1.51433e-02 19.1054 1.83926e-02 4.09093e-04 6.98916e-06 3.33419e-05 -9.26179e-08 -8.27380e-08 118 103.3511 0.8295 4.172144 -0.424635 6.3615   38.4346  0.0364  0.020  0.543 -1.413 -0.047 0 
SN: 13305 13305 1 120 82N 0.21338 0.00001 0.21481 0.00001 10.0550 7.30000e-02 23.0709 20.0715 13.8727 54003.898 0.270 1.0010 0.3047 -1.34520e-02 3.31011e-02 20.5714 3.70777e-02 1.06036e-04 3.68364e-06 1.30234e-03 -5.27879e-07 -8.70395e-08 49 40.5806 0.8266 -28.899567 0.691105 7.4021   40.1171  0.0929 -0.007 -0.071  1.022 -0.017 0 
SN: 13354 13354 1 120 82N 0.15653 0.00001 0.15763 0.00001 10.4720 7.00000e-02 41.7396 37.4221 25.2186 54006.586 0.173 1.0525 0.1664 8.75043e-02 2.68899e-02 20.0254 3.13588e-02 1.75317e-04 5.13743e-06 5.27328e-04 -2.42610e-07 -1.13122e-07 56 71.8442 7.53379e-02 27.564737 -0.887353 8.6418   39.2654  0.0642 -0.112 -1.749  1.160  0.045 0 
SN: 13506 13506 1 120 82S 0.24340 0.00001 0.24462 0.00001 10.1900 8.10000e-02 13.3365 10.3640 8.7215 54000.598 0.544 -1.31433e-01 0.6586 0.1369 4.74775e-02 21.5301 5.60043e-02 4.38471e-05 2.32106e-06 6.99499e-03 -9.34020e-07 -7.10578e-08 50 56.0440 0.2914 25.243225 -0.727912 7.2437   40.4513  0.1515  0.009  0.059 -0.139  0.137 0 
SN: 13511 13511 1 120 82S 0.23652 0.00001 0.23744 0.00001 11.4110 0.1220 15.6753 14.6150 9.6909 54002.637 0.325 -1.53478e+00 0.4636 -9.60355e-02 4.09233e-02 21.1861 4.44626e-02 6.01956e-05 2.51628e-06 3.66321e-03 -6.39826e-07 -6.38281e-08 53 53.8915 0.4786 40.612244 -0.794194 7.2857   40.6329  0.1236  0.264  2.135 -2.045 -0.037 0 
SN: 13641 13641 1 120 82N 0.20852 0.00001 0.21000 0.00001 -9 -9 24.6459 24.0995 15.0309 54004.855 0.297 1.0357 0.2927 -3.28279e-02 3.22740e-02 20.4895 3.51406e-02 1.14342e-04 3.76129e-06 9.02881e-04 -4.33685e-07 -8.86472e-08 47 36.0311 0.8777 -14.781342 -0.981219 7.4348   40.1002  0.0901  0.032  0.351  0.994 -0.026 0 
SN: 13655 13655 1 120 82N 0.25104 0.00001 0.25200 0.00001 11.2380 0.1320 11.5890 10.7742 7.3251 53999.875 0.571 -1.30041e+00 0.6219 8.42720e-02 4.99202e-02 21.6636 5.07752e-02 3.87741e-05 1.85637e-06 4.26141e-03 -5.63216e-07 -5.36671e-08 52 37.3156 0.9378 39.020111 -0.994258 7.1823   40.5843  0.1601  0.069  0.429 -1.439  0.098 0 
SN: 13727 13727 1 120 82S 0.22534 0.00001 0.22664 0.00001 9.9530 8.40000e-02 23.5698 17.7622 11.6187 54004.953 0.177 1.3211 0.3473 -5.21343e-02 3.61778e-02 20.5926 3.85100e-02 1.03980e-04 3.75424e-06 2.12208e-03 -6.49195e-07 -9.06505e-08 46 45.9991 0.4723 -42.411957 0.932557 6.5251   40.3031  0.1033  0.048  0.468  1.254 -0.041 0 
SN: 13757 13757 1 120 82S 0.28742 0.00001 0.28900 0.00001 -9 -9 18.6776 16.1538 11.3589 53993.637 0.614 1.2092 0.4470 -1.69590e-01 4.21981e-02 20.9898 4.61506e-02 7.21219e-05 3.13172e-06 1.82047e-03 -6.08062e-07 -7.08805e-08 62 51.4885 0.8497 -9.876953 -1.157918 14.0158   41.0488  0.1327  0.193  1.454  0.876 -0.125 0 
SN: 13830 13830 1 120 82S 0.32984 0.00001 0.33147 0.00001 11.1740 7.50000e-02 11.6047 8.8052 7.9999 53991.000 0.760 1.2583 0.6522 -2.34818e-02 5.39324e-02 21.3787 7.55970e-02 5.04113e-05 3.63509e-06 1.16949e-02 -1.81151e-06 -1.09376e-07 61 41.2936 0.9802 -8.438385 -0.382330 13.5688   40.9916  0.1691 -0.209 -1.233  1.726 -0.061 0 
SN: 13835 13835 1 120 82S 0.24603 0.00001 0.24749 0.00001 10.5070 6.00000e-02 23.5747 19.3482 12.4293 54011.469 0.272 0.6414 0.2553 -7.73360e-02 3.49708e-02 20.8013 3.50598e-02 8.58006e-05 2.81583e-06 1.23889e-03 -2.73214e-07 -6.59387e-08 51 36.9294 0.9305 6.059592 -0.248315 6.4191   40.4947  0.0950  0.024  0.250  0.624 -0.072 0 
SN: 13894 13894 1 120 82N 0.11966 0.00001 0.12100 0.00001 9.4240 0.1050 33.9081 31.0037 20.4539 54013.684 0.150 0.7366 0.1699 0.1617 2.59061e-02 20.0498 3.17321e-02 1.71420e-04 5.08391e-06 7.58664e-04 -2.82748e-07 -1.08602e-07 70 56.9847 0.8685 1.690501 -0.036857 8.0251   39.0156  0.0603  0.263  4.358  0.491  0.253 0 
SN: 13934 13934 1 120 82N 0.32931 0.00001 0.33093 0.00001 10.7910 0.1190 6.2825 6.0577 5.2036 54007.391 0.928 -7.16361e-01 0.8505 -1.06318e-01 7.41719e-02 21.9182 8.04692e-02 3.06698e-05 2.35944e-06 1.28456e-02 -1.24506e-06 -4.41827e-08 69 41.0291 0.9970 -17.889160 -0.435432 6.7592   41.5114  0.2560  0.315  1.232 -1.214 -0.042 0 
SN: 14157 14157 1 120 82S 0.21082 0.00001 0.21150 0.00001 11.1270 6.20000e-02 32.8771 22.5882 14.6280 54013.941 0.260 1.1557 0.2737 -6.26361e-02 3.15413e-02 20.2142 3.51057e-02 1.47344e-04 4.84201e-06 1.05532e-03 -6.06996e-07 -1.09877e-07 62 76.6165 0.1002 51.136597 1.022300 7.4417   39.9341  0.0873 -0.152 -1.740  1.398 -0.107 0 
SN: 14212 14212 1 120 82N+82S 0.20308 0.00001 0.20449 0.00001 10.4970 0.1050 20.4539 17.7642 11.3794 54012.965 0.191 -3.11904e-01 0.1805 -3.20410e-02 3.21317e-02 20.6396 3.48295e-02 9.95766e-05 3.24612e-06 8.24496e-04 -2.13577e-07 -7.84602e-08 110 104.6322 0.6266 -29.529968 1.044911 6.6321   40.0592  0.0803  0.055  0.688 -0.345 -0.015 0 
SN: 14261 14261 1 120 82N 0.28436 0.00001 0.28585 0.00001 9.1350 7.60000e-02 12.5763 10.3850 8.4627 54018.883 0.388 0.6851 0.4877 -4.09163e-02 4.46475e-02 21.0779 5.45692e-02 6.65014e-05 3.42779e-06 6.53841e-03 -1.19142e-06 -9.20158e-08 68 44.4378 0.9906 -31.759705 0.253720 6.9932   40.6646  0.1319 -0.164 -1.242  1.002 -0.078 0 
SN: 14284 14284 1 120 82N 0.18037 0.00001 0.18107 0.00001 10.5720 7.80000e-02 40.1989 25.8304 20.0739 54014.582 0.159 -2.91687e-01 0.1747 -6.75643e-02 2.35181e-02 19.9581 2.86396e-02 1.86535e-04 4.98591e-06 5.68114e-04 -3.02687e-07 -8.40954e-08 72 98.4160 2.10629e-02 49.049213 -0.601054 5.9698   39.4906  0.0610 -0.219 -3.593 -0.033 -0.137 0 
SN: 14298 14298 1 120 82N 0.26070 0.00001 0.26200 0.00001 -9 -9 16.4032 12.2810 7.2597 54012.543 0.351 1.3555 0.4026 -8.30272e-02 4.24063e-02 20.9906 4.32662e-02 7.20707e-05 2.92998e-06 1.59311e-03 -6.61286e-07 -6.05401e-08 51 27.5729 0.9979 -45.104980 1.223173 6.3175   40.8017  0.1348  0.190  1.409  1.075 -0.038 0 
SN: 14318 14318 1 120 82N 0.05658 0.00001 0.05787 0.00001 10.1360 7.90000e-02 98.7004 63.8631 24.6677 54072.148 0.071 0.9545 0.2750 2.92030e-02 2.97652e-02 17.5141 5.48949e-02 1.77150e-03 9.18701e-05 1.97662e-03 -2.07225e-05 -1.43899e-06 5 3.5625 0.7356 -19.574951 -0.137062 2.8064   36.9212  0.0977 -0.137 -1.401  1.212  0.005 0 
SN: 14437 14437 1 120 82S 0.14792 0.00001 0.14927 0.00001 10.1860 0.1170 41.7501 38.7637 24.6514 54009.898 0.124 0.6224 0.1254 -1.00452e-01 2.24263e-02 19.4441 2.71317e-02 2.99462e-04 7.57759e-06 3.33341e-04 -2.78458e-07 -1.29655e-07 76 73.4511 0.5615 -27.919128 -1.196416 8.6910   39.2066  0.0545 -0.042 -0.762  0.657 -0.117 0 
SN: 14456 14456 1 120 82N+82S 0.32793 0.00001 0.32956 0.00001 11.0950 0.1760 8.4900 6.9102 6.7268 54018.609 0.476 -5.28673e-02 0.5746 -3.46090e-02 4.88481e-02 21.5555 5.79008e-02 4.28364e-05 2.34642e-06 6.67573e-03 -9.62070e-07 -5.29893e-08 135 98.3748 0.9924 -16.448944 1.050587 6.0082   41.0193  0.1601 -0.166 -1.038  0.283 -0.069 0 
SN: 14481 14481 1 120 82N+82S 0.24206 0.00001 0.24354 0.00001 11.2150 0.1120 12.7067 10.6920 7.0985 54020.074 0.328 -1.02645e+00 0.3986 -1.58680e-01 5.00104e-02 21.1000 5.88905e-02 6.51651e-05 3.63218e-06 5.53843e-03 -1.01437e-06 -9.98421e-08 55 49.8314 0.6718 2.681593 0.201126 6.4395   40.8121  0.1429  0.381  2.664 -1.429 -0.061 0 
SN: 14816 14816 1 120 82S 0.10589 0.00001 0.10722 0.00001 10.6130 6.80000e-02 57.1360 49.3434 36.1756 54021.316 0.093 -6.63313e-01 9.34065e-02 2.40343e-02 2.18655e-02 19.1047 2.77890e-02 4.09386e-04 1.06133e-05 2.91868e-04 -3.14326e-07 -1.85409e-07 71 119.5595 2.77017e-04 -23.283752 0.505998 9.0175   38.3012  0.0499 -0.170 -3.399 -0.582 -0.043 0 
SN: 14846 14846 1 120 82S 0.22334 0.00001 0.22476 0.00001 11.0750 5.90000e-02 25.2138 20.0676 14.4210 54024.980 0.298 0.6706 0.3004 -4.62011e-02 3.57610e-02 20.6678 3.92602e-02 9.70231e-05 3.57256e-06 1.40177e-03 -5.35953e-07 -8.57141e-08 40 20.3018 0.9959 7.663186 0.141477 6.5351   40.2688  0.1009  0.034  0.342  0.631 -0.038 0 
SN: 14984 14984 1 120 82N 0.18280 0.00001 0.18400 0.00001 10.3950 6.50000e-02 22.5815 21.2548 13.6869 54024.879 0.250 1.0268 0.3286 6.88162e-02 3.21149e-02 20.5988 3.73369e-02 1.03390e-04 3.61727e-06 1.62835e-03 -5.19569e-07 -8.44928e-08 58 41.0685 0.9635 -46.166504 -0.092829 6.7139   39.8931  0.0899  0.145  1.609  0.761  0.104 0 
SN: 15132 15132 1 120 82S 0.15304 0.00001 0.15438 0.00001 11.2240 54.2550 63.8585 47.1929 21.2665 54026.508 0.141 1.0693 0.1514 -1.29894e-01 2.14630e-02 19.4935 2.57490e-02 2.86159e-04 6.86758e-06 6.99731e-05 -2.52430e-07 -1.08008e-07 62 58.6724 0.5964 -30.299835 0.197637 8.6457   39.4098  0.0568  0.082  1.438  0.977 -0.106 0 
SN: 15171 15171 1 120 82S 0.13818 0.00001 0.13920 0.00001 8.8500 0.1420 57.1361 38.7631 24.1040 54029.148 0.138 0.6698 0.1476 -7.95211e-02 2.16389e-02 19.3934 2.62926e-02 3.13791e-04 7.69162e-06 3.31487e-04 -2.33484e-07 -1.30713e-07 65 81.5095 8.10223e-02 -55.207489 -1.064540 7.0259   39.0976  0.0526  0.015  0.283  0.661 -0.077 0 
SN: 15201 15201 1 120 82N+82S 0.20735 0.00001 0.20881 0.00001 11.3120 9.00000e-02 11.3343 10.8969 10.1705 54028.406 0.435 -1.23531e+00 0.5022 0.1013 3.75341e-02 21.5363 4.06307e-02 4.35994e-05 1.66250e-06 2.27566e-03 -4.10087e-07 -3.63270e-08 84 76.5033 0.7070 -22.480591 0.003593 6.6084   40.4132  0.1244  0.358  2.882 -2.111  0.173 0 
